pickup_date,trips,duration_p50,duration_p95,speed_p50,revenue_total,tip_percent_median,flex_fare_percent,airport_percent,invalid_percent,trips_index
2021-01-01,21851.0,8.4,27.15,14.341164453524005,388904.68000000005,13.171759747102213,0.0,0.0,0.0,17.32817344826766
2021-01-02,31009.0,9.316666666666666,29.583333333333332,12.51165889407062,565187.3,15.8934627528944,0.0,0.0,0.0,24.59060594285533
2021-01-03,23458.0,8.433333333333334,30.16916666666663,14.144566016383125,457061.59,16.260162601626014,0.0,0.0,0.0,18.602548750604672
2021-01-04,39006.0,8.75,27.65,12.098258350163508,672348.18,14.553703755622992,0.0,0.0,0.0,30.93234787987407
2021-01-05,41161.0,8.733333333333333,26.2,11.627218934911243,680154.56,15.151515151515152,0.0,0.0,0.0,32.641295469504605
2021-01-06,43604.0,8.733333333333333,25.614166666666645,11.53846153846154,706304.92,16.55629139072848,0.0,0.0,0.0,34.578631414501075
2021-01-07,44148.0,8.866666666666667,26.44416666666669,11.35646687697161,725306.75,16.260162601626014,0.0,0.0,0.0,35.0100316413034
2021-01-08,44332.0,8.683333333333334,25.55,11.49425287356322,715399.01,16.57142857142857,0.0,0.0,0.0,35.15594642389831
2021-01-09,35893.0,8.333333333333334,25.540000000000024,12.79037988521454,596776.13,16.587677725118482,0.0,0.0,0.0,28.463691802602675
2021-01-10,26834.0,8.3,27.766666666666666,13.673496047441173,477350.74,16.587677725118482,0.0,0.0,0.0,21.279767805172046
2021-01-11,40903.0,8.666666666666666,25.316666666666666,11.641168289290682,663390.22,16.260162601626014,0.0,0.0,0.0,32.43669756782262
2021-01-12,44010.0,9.033333333333333,25.683333333333334,11.151539666883851,707920.28,16.57142857142857,0.0,0.0,0.0,34.900595554357224
2021-01-13,45074.0,8.8,24.2,11.326284967509036,712030.26,16.587677725118482,0.0,0.0,0.0,35.74436364501471
2021-01-14,46746.0,9.0,25.533333333333335,11.304954640614095,760508.04,16.582914572864322,0.0,0.0,0.0,37.07028493033362
2021-01-15,46512.0,9.05,27.15,10.99624060150376,757143.4400000001,16.582914572864322,0.0,0.0,0.0,36.8847193915988
2021-01-16,34947.0,8.55,25.266666666666666,12.786282914880585,575502.99,16.591928251121075,0.0,0.0,0.0,27.713499496435396
2021-01-17,28914.0,8.4,25.966666666666665,13.624814172559049,495189.64,16.595744680851062,0.0,0.0,0.0,22.9292392605927
2021-01-18,33119.0,8.316666666666666,25.566666666666666,12.642669007901668,550151.8500000001,16.587677725118482,0.0,0.0,0.0,26.263867851959937
2021-01-19,45202.0,9.116666666666667,25.55,11.052631578947366,732447.55,16.582914572864322,0.0,0.0,0.0,35.8458695807329
2021-01-20,44058.0,8.65,24.083333333333332,11.522018886198389,698085.25,16.587677725118482,0.0,0.0,0.0,34.93866028025155
2021-01-21,47715.0,9.35,27.4,10.801033591731265,781294.55,16.587677725118482,0.0,0.0,0.0,37.83871658432526
2021-01-22,48124.0,9.0,25.8,11.10615449970005,776595.1500000001,16.591928251121075,0.0,0.0,0.0,38.163059769549804
2021-01-23,38330.0,8.366666666666667,24.54249999999993,12.261505133969816,610541.62,16.595744680851062,0.0,0.0,0.0,30.396269656862355
2021-01-24,28094.0,8.05,25.7,13.640833988985051,476921.98,16.591928251121075,0.0,0.0,0.0,22.27896685989802
2021-01-25,41645.0,8.816666666666666,24.966666666666665,11.389432485322896,671163.03,16.577540106951876,0.0,0.0,0.0,33.02511478893903
2021-01-26,42315.0,8.8,24.221666666666593,11.129103488885619,663521.37,16.587677725118482,0.0,0.0,0.0,33.55643492121395
2021-01-27,46654.0,9.15,25.55,10.933527295247846,744788.3900000001,16.587677725118482,0.0,0.0,0.0,36.99732753903617
2021-01-28,50275.0,9.15,26.121666666666595,10.69609507640068,806035.4100000001,16.587677725118482,0.0,0.0,0.0,39.86883529868915
2021-01-29,48624.0,8.983333333333333,26.764166666666643,10.697674418604652,780848.98,16.591928251121075,0.0,0.0,0.0,38.559567330949
2021-01-30,35569.0,8.4,24.94333333333331,12.233009708737864,570223.3,16.591928251121075,0.0,0.0,0.0,28.206754902815998
2021-01-31,28117.0,11.929166666666667,26.704166666666666,15.01411517178561,459538.88,10.414608193357147,0.0,0.0,0.0,22.297206207722382
2021-02-01,5265.0,8.0,29.979166666666654,11.618880353134156,83470.78,11.136363636363637,0.0,0.0,0.0,4.175224621533532
2021-02-02,25985.0,8.166666666666666,24.759999999999977,12.308930008045053,423077.64,15.454545454545453,0.0,0.0,0.0,20.60649796591621
2021-02-03,49213.0,10.683333333333334,29.566666666666666,9.568965517241379,839184.03,16.587677725118482,0.0,0.0,0.0,39.026653238277255
2021-02-04,52144.0,11.566666666666666,33.75,8.854532677442023,918432.9300000002,16.587677725118482,0.0,0.0,0.0,41.35098056319934
2021-02-05,50769.0,10.283333333333333,29.733333333333334,9.793253536452665,854069.81,16.587677725118482,0.0,0.0,0.0,40.26058476935155
2021-02-06,45254.0,9.383333333333333,26.372499999999977,11.421986478619475,736349.68,16.59919028340081,0.0,0.0,0.0,35.88710636711842
2021-02-07,24407.0,7.7,24.283333333333335,14.4222833562586,406593.36000000004,16.59919028340081,0.0,0.0,0.0,19.355120102140347
2021-02-08,45617.0,9.45,27.153333333333283,10.656620021528525,752920.03,16.577540106951876,0.0,0.0,0.0,36.17497085669424
2021-02-09,46467.0,9.666666666666666,26.633333333333333,10.350877192982457,756869.01,16.591928251121075,0.0,0.0,0.0,36.84903371107287
2021-02-10,50999.0,10.1,29.16833333333331,9.885172241637546,846376.0000000001,16.591928251121075,0.0,0.0,0.0,40.44297824759518
2021-02-11,52047.0,9.95,27.633333333333333,10.22312373225152,860010.5100000001,16.591928251121075,0.0,0.0,0.0,41.274058096287895
2021-02-12,56442.0,9.783333333333333,29.233333333333334,10.233366758138352,945785.3900000001,16.595744680851062,0.0,0.0,0.0,44.75935956098683
2021-02-13,43770.0,8.95,25.45,11.71875,703881.5700000001,16.595744680851062,0.0,0.0,0.0,34.71027192488561
2021-02-14,36009.0,8.716666666666667,25.766666666666666,12.489616418275103,598811.7100000001,16.587677725118482,0.0,0.0,0.0,28.55568155684729
2021-02-15,36353.0,8.366666666666667,25.416666666666668,12.485997414907368,598467.9199999999,16.582914572864322,0.0,0.0,0.0,28.828478759089936
2021-02-16,45103.0,9.466666666666667,27.033333333333335,10.935601458080194,751728.5700000001,16.582914572864322,0.0,0.0,0.0,35.767361083575864
2021-02-17,53340.0,9.9,28.533333333333335,10.11864419049672,883713.04,16.587677725118482,0.0,0.0,0.0,42.299426650066216
2021-02-18,33638.0,8.666666666666666,25.25,11.251871482725754,536085.24,16.591928251121075,0.0,0.0,0.0,26.6754427006923
2021-02-19,47653.0,8.666666666666666,24.433333333333334,11.592505854800937,769096.66,16.595744680851062,0.0,0.0,0.0,37.78954964671176
2021-02-20,46777.0,8.75,24.916666666666668,12.114771519659936,757942.1900000002,16.59919028340081,0.0,0.0,0.0,37.094868399140374
2021-02-21,33499.0,8.516666666666667,25.934999999999977,13.05075292805354,568024.29,16.591928251121075,0.0,0.0029851637362309324,0.0,26.565213598623327
2021-02-22,44643.0,6.625,26.85,10.694239634011819,732691.79,16.627172195892573,0.0,0.0,0.0,35.402574127088606
2021-02-23,50604.0,9.65,26.95,10.439770554493307,831109.56,16.591928251121075,0.0,0.0,0.0,40.12973727408982
2021-02-24,52943.0,9.833333333333334,28.483333333333334,10.314365300437725,876309.4000000001,16.591928251121075,0.0,0.0,0.0,41.98459964631525
2021-02-25,54939.0,10.116666666666667,29.533333333333335,10.11484823625923,922792.3600000001,16.595744680851062,0.0,0.0,0.0,43.567457831420846
2021-02-26,57822.0,9.866666666666667,29.666666666666668,10.350929375789265,963211.2600000001,15.454545454545453,0.0,0.0,0.0,45.85372043044861
2021-02-27,44475.0,8.7,25.216666666666665,12.272727272727272,724219.3799999999,16.602316602316602,0.0,0.0,0.0,35.26934758645847
2021-02-28,34027.0,9.141666666666666,27.850833333333323,14.561765783019872,584159.68,16.631205673758863,0.0,0.0,0.0,26.983925583460877
2021-03-01,48271.0,6.470833333333333,26.7,11.48226414212615,797496.9600000001,14.06068805566293,0.0,0.0,0.0,38.27963299260117
2021-03-02,55069.0,9.333333333333334,26.2,10.636738433348603,891252.1400000001,16.591928251121075,0.0,0.0,0.0,43.67054979738464
2021-03-03,56090.0,9.55,26.833333333333332,10.473961867995342,916039.9300000002,16.591928251121075,0.0,0.0,0.0,44.4802182377618
2021-03-04,60043.0,9.45,26.983333333333334,10.551415797317436,979452.6200000001,16.59919028340081,0.0,0.0,0.0,47.61500701818384
2021-03-05,62012.0,9.7,28.533333333333335,10.398973319580907,1028533.1900000001,16.595744680851062,0.0,0.0,0.0,49.17645379497387
2021-03-06,50010.0,8.833333333333334,25.283333333333335,11.879551676441046,809795.3300000001,16.605166051660518,0.0,0.0,0.0,39.658686291147575
2021-03-07,34854.0,8.633333333333333,26.922499999999978,13.128038897893033,603737.09,16.595744680851062,0.0,0.0,0.0,27.639749090015147
2021-03-08,49542.0,9.283333333333333,26.633333333333333,11.094103713099834,821989.27,16.587677725118482,0.0,0.0,0.0,39.287555213677926
2021-03-09,55080.0,9.466666666666667,26.3,10.81776447267762,900029.43,16.582914572864322,0.0,0.0,0.0,43.67927296373542
2021-03-10,57463.0,9.6,27.1,10.661401776900295,949054.0900000001,16.59919028340081,0.0,0.0,0.0,45.56902800136399
2021-03-11,60811.0,9.733333333333333,27.516666666666666,10.628900624099856,1013099.42,16.595744680851062,0.0,0.0,0.0,48.224042632493
2021-03-12,63974.0,9.883333333333333,29.283333333333335,10.579280721252665,1085060.4100000001,16.59919028340081,0.0,0.0,0.0,50.73234946590431
2021-03-13,55539.0,9.233333333333333,26.933333333333334,11.880067886102207,918811.1000000001,16.602316602316602,0.0,0.0,0.0,44.04326690509988
2021-03-14,39696.0,8.483333333333333,27.083333333333332,13.014460511679644,679680.48,16.59919028340081,0.0,0.0,0.0,31.47952831460496
2021-03-15,54541.0,8.983333333333333,26.316666666666666,11.159330440173589,895752.05,16.582914572864322,0.0,0.0,0.0,43.25183781254709
2021-03-16,58357.0,9.416666666666666,26.53666666666662,10.684081210397,955639.3300000001,16.591928251121075,0.0,0.0,0.0,46.27798352114575
2021-03-17,63840.0,9.283333333333333,25.7,10.915483986824537,1039441.4900000001,16.595744680851062,0.0,0.0,0.0,50.626085439449334
2021-03-18,64010.0,9.833333333333334,28.516666666666666,10.164271047227926,1067604.46,16.59919028340081,0.0,0.0,0.0,50.76089801032506
2021-03-19,67010.0,9.6,28.566666666666666,10.537519957424163,1121615.4400000002,16.59919028340081,0.0,0.0,0.0,53.13994337872023
2021-03-20,55999.0,9.483333333333333,27.083333333333332,11.913739319137393,942023.8400000001,16.59919028340081,0.0,0.0,0.0,44.40805386158714
2021-03-21,40538.0,9.15,28.402500000000025,12.917876777232383,718562.29,16.591928251121075,0.0,0.0,0.0,32.147247048001205
2021-03-22,53074.0,9.133333333333333,27.522499999999976,11.609776891835342,901084.6300000001,16.577540106951876,0.0,0.0,0.0,42.08848462740185
2021-03-23,56653.0,9.45,26.983333333333334,11.090573012939004,946120.4600000001,16.587677725118482,0.0,0.0,0.0,44.92668575189729
2021-03-24,61461.0,9.483333333333333,28.616666666666667,10.462124821343497,1018269.2900000002,16.591928251121075,0.0,0.0,0.0,48.739502462311954
2021-03-25,62590.0,9.583333333333334,28.75,10.91476913528053,1063064.9000000001,16.595744680851062,0.0,0.0,0.0,49.63481653595134
2021-03-26,65830.0,9.833333333333334,30.516666666666666,10.969928411324847,1142473.83,16.595744680851062,0.0,0.0,0.0,52.204185533818126
2021-03-27,61349.0,9.85,28.44333333333331,11.783295711060946,1054891.1600000001,16.605166051660518,0.0,0.0,0.0,48.650684768558534
2021-03-28,36234.0,8.5,26.9,13.619536428589551,641273.15,16.591928251121075,0.0,0.0,0.0,28.73410995947693
2021-03-29,51687.0,8.933333333333334,26.433333333333334,11.883892999430847,876734.7000000002,16.587677725118482,0.0,0.0,0.0,40.98857265208048
2021-03-30,59466.0,9.75,29.583333333333332,10.829347016430475,1018781.5800000001,16.587677725118482,0.0,0.0,0.0,47.15743729232916
2021-03-31,60558.0,10.008333333333333,28.566666666666666,15.930883345137921,1025307.1000000002,14.395433316035287,0.0,0.0,0.0,48.02340980642501
2021-04-01,65377.0,12.166666666666668,28.42416666666662,14.360985554706875,1114935.32,12.953044754218634,0.0,0.0,0.0,51.84494968319046
2021-04-02,65389.0,9.183333333333334,27.183333333333334,11.463079879220421,1106132.0700000003,16.595744680851062,0.0,0.0,0.0,51.854465864664036
2021-04-03,56561.0,9.2,27.366666666666667,12.162162162162161,957574.8300000001,16.595744680851062,0.0,0.0,0.0,44.85372836059984
2021-04-04,41672.0,8.816666666666666,28.566666666666666,13.833384568090992,760807.26,16.595744680851062,0.0,0.0,0.0,33.04652619725458
2021-04-05,55881.0,9.416666666666666,29.933333333333334,11.578620261031697,989326.6800000002,16.587677725118482,0.0,1.5067733218804245,0.0,44.31447807709693
2021-04-06,62935.0,9.933333333333334,29.971666666666593,10.814596387762625,1101624.1,16.595744680851062,0.0,1.4332247557003257,0.0,49.90840675331678
2021-04-07,66845.0,9.883333333333333,29.65,10.724815724815725,1157611.6700000002,16.595744680851062,0.0,1.5782781060662727,0.0,53.0090958834585
2021-04-08,69559.0,10.216666666666667,31.183333333333334,10.47673750717978,1226125.7400000002,16.59919028340081,0.0,2.146379332652856,0.0,55.161338926733336
2021-04-09,70895.0,10.1,31.205000000000048,10.505548705302095,1250472.5500000003,16.59919028340081,0.0,2.380985965159743,0.0,56.22080713079198
2021-04-10,62624.0,9.75,28.1,11.681883469964179,1079250.1600000001,16.605166051660518,0.0,2.484670413898825,0.0,49.66177905012648
2021-04-11,43131.0,8.816666666666666,29.016666666666666,12.771996215704824,771898.8200000001,16.59919028340081,0.0,4.2799842340775776,0.0,34.203535261417436
2021-04-12,62301.0,9.5,29.983333333333334,10.896860986547086,1087457.3900000001,16.587677725118482,0.0,3.4285163962055187,0.0,49.405635165462606
2021-04-13,66319.0,10.0,29.7,10.543293718166383,1155475.87,16.595744680851062,0.0,2.9900933367511575,0.0,52.59196992886655
2021-04-14,69243.0,9.266666666666666,29.1,8.599755462049353,1192946.5,14.82133427213519,0.0,1.2478336221837087,0.0,54.91074614792904
2021-04-15,72412.0,10.283333333333333,30.933333333333334,9.76796524490884,1262096.4000000001,16.602316602316602,0.0,2.724686516047064,0.0,57.42381107207714
2021-04-16,74363.0,10.433333333333334,32.8,9.960036889025515,1322688.27,16.59919028340081,0.0,2.821295536758872,0.0,58.970983576656806
2021-04-17,67815.0,9.75,28.321666666666594,11.669776119402986,1168089.75,16.610169491525426,0.0,2.872520828725208,0.0,53.778320552572936
2021-04-18,49203.0,9.4,29.2,12.78083933870284,895720.4600000001,16.602316602316602,0.0,5.052537446903644,0.0,39.01872308704927
2021-04-19,60319.0,9.583333333333334,28.433333333333334,11.180698151950716,1051483.25,16.587677725118482,0.0,4.197682322319667,0.0,47.833879192076196
2021-04-20,70682.0,10.283333333333333,30.09916666666662,10.336427788872733,1235493.54,16.595744680851062,0.0,3.1422427209190458,0.0,56.05189490963593
2021-04-21,71667.0,9.95,28.516666666666666,10.332950631458095,1223002.27,16.602316602316602,0.0,2.7976614062260174,0.0,56.83301480559234
2021-04-22,76305.0,10.033333333333333,29.2,10.26615969581749,1319764.51,16.605166051660518,0.0,2.9565559268724195,0.0,60.51101894513128
2021-04-23,76451.0,10.283333333333333,30.8,10.409180129850522,1351435.71,16.602316602316602,0.0,3.139265673437888,0.0,60.62679915305985
2021-04-24,72073.0,10.183333333333334,30.583333333333332,11.34453781512605,1266694.09,16.612377850162865,0.0,2.862375646913546,0.0,57.15497894544849
2021-04-25,44819.0,9.083333333333334,28.283333333333335,13.206997084548105,822742.3400000001,16.59919028340081,0.0,6.287511992681676,0.0,35.54214478870112
2021-04-26,62903.0,9.7,30.083333333333332,11.042944785276076,1117674.4400000002,16.595744680851062,0.0,4.543503489499706,0.0,49.883030269387234
2021-04-27,68926.0,9.966666666666667,28.733333333333334,10.593900481540931,1194293.05,16.59919028340081,0.0,3.5124626410933466,0.0,54.659360354001954
2021-04-28,75320.0,10.366666666666667,30.267500000000048,10.18867924528302,1314605.05,16.602316602316602,0.0,3.0031864046733934,0.0,59.72989904917487
2021-04-29,74294.0,10.55,32.28916666666652,9.96242180770697,1324689.53,16.602316602316602,0.0,3.429617465744206,0.0,58.91626553318372
2021-04-30,80599.0,9.758333333333333,32.55,12.492113930815899,1444829.97,16.63591635916359,0.0,4.3449707181215675,0.0,63.916225882427575
2021-05-01,74031.0,11.95,30.361666666666665,14.01440890524883,1295029.48,16.637220259128384,0.0,12.607215201176842,0.0,58.70770255588774
2021-05-02,55457.0,9.333333333333334,29.683333333333334,13.079019073569482,1024352.0900000001,16.602316602316602,0.0,5.945146690228465,0.0,43.978239665030415
2021-05-03,67468.0,9.633333333333333,29.866666666666667,11.058742983629967,1199372.97,16.595744680851062,0.0,4.990514021462027,0.0,53.50314430496189
2021-05-04,73019.0,10.0,28.7,10.51094890510949,1271835.54,16.59919028340081,0.0,3.6634300661471673,0.0,57.90517125161577
2021-05-05,79027.0,8.2,30.266666666666666,9.430094083743008,1376843.47,8.302583025830259,0.0,1.6678477424579876,0.0,62.6696061093885
2021-05-06,80208.0,10.866666666666667,32.46666666666667,9.89804227166863,1448495.77,16.605166051660518,0.0,3.3500398962696987,0.0,63.606156969413405
2021-05-07,83842.0,10.616666666666667,32.583333333333336,10.284044312873444,1523334.82,16.605166051660518,0.0,3.62109682498032,0.0,66.48797392566276
2021-05-08,73293.0,9.533333333333333,27.666666666666668,11.851851851851853,1266758.85,16.605166051660518,0.0,3.5678714201901953,0.0,58.12245739526253
2021-05-09,57829.0,9.35,31.55,12.625250501002004,1061060.3,16.595744680851062,0.0,5.4159677670373,0.0,45.8592715363082
2021-05-10,67138.0,9.85,30.3,11.137724550898204,1216755.03,16.595744680851062,0.0,5.6108314218475375,0.0,53.24144931443843
2021-05-11,75942.0,10.483333333333333,30.9,10.243439772368006,1357500.2799999998,16.59919028340081,0.0,4.157119907297675,0.0,60.223154455555466
2021-05-12,78809.0,10.366666666666667,30.566666666666666,10.322073841319716,1405217.31,16.605166051660518,0.0,3.7660673273357106,0.0,62.49672881261846
2021-05-13,74919.0,10.483333333333333,32.666666666666664,10.665412649894192,1371554.2200000002,16.602316602316602,0.0,3.9949812464127925,0.0,59.41189998493271
2021-05-14,84279.0,10.666666666666666,33.91833333333319,10.399002493765586,1558543.62,16.605166051660518,0.0,3.9570948872198293,0.0,66.83452153432566
2021-05-15,81281.0,10.366666666666667,29.833333333333332,11.563121272365805,1458633.58,16.610169491525426,0.0,3.603548184692609,0.0,64.45706219617608
2021-05-16,60676.0,9.8,30.366666666666667,12.880143112701253,1161921.69,16.602316602316602,0.0,6.546245632540049,0.0,48.11698559091522
2021-05-17,67291.0,9.466666666666667,28.966666666666665,11.42578125,1214076.62,16.59919028340081,0.0,5.5460611374478015,0.0,53.36278062822658
2021-05-18,77479.0,10.183333333333334,30.0,10.508757297748124,1380172.31,16.602316602316602,0.0,4.328914931787969,0.0,61.4420186992966
2021-05-19,83061.0,10.766666666666667,33.61666666666667,9.963343108504398,1510049.6,16.605166051660518,0.0,3.911583053418572,0.0,65.86862911475721
2021-05-20,85051.0,11.216666666666667,35.333333333333336,9.800362976406534,1591627.57,16.607773851590107,0.0,4.066971581756828,0.0,67.44672920912602
2021-05-21,87187.0,10.916666666666666,34.5,10.088315217391303,1623160.61,16.607773851590107,0.0,4.040740018580752,0.0,69.14060951142338
2021-05-22,86002.0,10.283333333333333,30.133333333333333,11.481350237551514,1539995.9200000002,16.610169491525426,0.0,3.68247250063952,0.0,68.20088659090729
2021-05-23,65221.0,9.633333333333333,31.4,12.886430198503092,1229799.6,16.605166051660518,0.0,6.10539550144892,0.0,51.72123932403391
2021-05-24,74266.0,9.883333333333333,31.345833333333335,11.05336778818032,1369057.78,16.59919028340081,0.0,5.501844720329626,0.0,58.894061109745365
2021-05-25,81174.0,10.733333333333333,32.68333333333333,10.035788969644472,1480823.23,16.605166051660518,0.0,4.37085766378397,0.0,64.37220957803666
2021-05-26,85562.0,11.083333333333334,34.71666666666667,9.559346667317843,1584136.58,16.605166051660518,0.0,4.088263481452047,0.0,67.851959936876
2021-05-27,84721.0,10.608333333333334,37.4,13.201156254389,1606089.8199999998,12.469249692496925,0.0,2.2303143332664455,0.0,67.18503421860255
2021-05-28,79640.0,10.633333333333333,37.25,10.02764739262997,1495345.42,16.602316602316602,0.0,4.658463083877448,0.0,63.15572437966392
2021-05-29,59100.0,9.2,27.933333333333334,12.23844564414776,1045231.23,16.602316602316602,0.0,5.40439932318105,0.0,46.86719375738495
2021-05-30,49108.0,9.183333333333334,29.6,12.843416284925212,907417.62,16.59919028340081,0.0,7.255436996008798,0.0,38.943386650383424
2021-05-31,51371.0,9.8,32.06666666666667,16.41315246309294,1043976.99,16.631205673758863,0.0,17.820395184838937,0.0,40.73797987327618
2021-06-01,78431.0,17.525,34.55,14.488156883176886,1471392.68,16.62929745889387,0.0,27.893652838177342,0.0,62.19696909620067
2021-06-02,85100.0,11.15,33.86666666666667,9.767660704385632,1579484.83,16.602316602316602,0.0,4.619271445358402,0.0,67.48558695014314
2021-06-03,88646.0,11.116666666666667,33.78333333333333,9.554140127388536,1642926.17,16.607773851590107,0.0,4.464950477178891,0.0,70.29761857558624
2021-06-04,87503.0,11.083333333333334,36.2649999999999,9.854913769504517,1649603.4100000001,16.605166051660518,0.0,4.629555558095151,0.0,69.39120229022768
2021-06-05,89658.0,10.316666666666666,31.0,11.512301076434984,1618015.4800000002,16.607773851590107,0.0,4.071025452274197,0.0,71.10014987985821
2021-06-06,70641.0,11.141666666666667,32.61750000000005,14.305616723173845,1351334.0,14.081505121967549,0.0,3.2693941109852775,0.0,56.01938128960119
2021-06-07,81153.0,10.133333333333333,33.4,10.636675562333206,1507564.63,16.59919028340081,0.0,5.699111554717632,0.0,64.35555626045789
2021-06-08,87499.0,11.35,34.68333333333333,9.236545682102628,1623503.35,16.605166051660518,0.0,4.4754797197682255,0.0,69.38803022973649
2021-06-09,91784.0,11.016666666666667,33.8,9.63589546211908,1692722.7100000002,16.610169491525426,0.0,4.2077050466312205,0.0,72.78610003092759
2021-06-10,95893.0,11.383333333333333,35.5,9.710642471799902,1819675.1900000002,16.610169491525426,0.0,4.458093917178521,0.0,76.04459917050619
2021-06-11,90514.0,11.166666666666666,36.8,10.072280533104848,1733244.23,16.607773851590107,0.0,4.85891685264158,0.0,71.77897082497363
2021-06-12,86540.0,10.75,30.833333333333332,11.51104195839654,1599841.73,16.612377850162865,0.0,4.100993760110931,0.0,68.62752872697283
2021-06-13,67408.0,10.266666666666667,33.06666666666667,12.74665329784726,1332020.2000000002,16.605166051660518,0.0,7.135651554711607,0.0,53.45556339759399
2021-06-14,79337.0,10.133333333333333,32.233333333333334,11.05917828872974,1498681.9700000002,16.602316602316602,0.0,6.370293809949961,0.0,62.91544079745601
2021-06-15,89840.0,10.966666666666667,33.88333333333333,10.01123710416038,1681974.36,16.607773851590107,0.0,4.943232413178985,0.0,71.24447863220752
2021-06-16,93783.0,12.891666666666666,34.15,10.511389708019186,1749749.0,16.637220259128384,0.0,2.1827449056845203,0.0,74.37133726140158
2021-06-17,94434.0,12.016666666666667,40.1,9.544588559845147,1855786.35,16.610169491525426,0.0,4.6773407882754094,0.0,74.88759010634332
2021-06-18,90396.0,11.666666666666666,40.68333333333333,9.961832061068703,1780014.73,16.607773851590107,0.0,4.838709677419355,0.0,71.68539504048343
2021-06-19,88106.0,10.366666666666667,30.845833333333335,11.71875,1606871.4100000001,16.607773851590107,0.0,4.384491408076635,0.0,69.8693904092751
2021-06-20,70425.0,9.866666666666667,32.6,13.195146612740142,1355918.63,16.602316602316602,0.0,6.432374866879659,0.0,55.84809002307674
2021-06-21,82653.0,10.083333333333334,33.089999999999904,11.183018379497799,1549191.29,16.59919028340081,0.0,6.117140333684198,0.0,65.54507894465547
2021-06-22,90839.0,11.016666666666667,34.13333333333333,9.818982387475538,1702603.6400000001,16.607773851590107,0.0,5.210317154526139,0.0,72.03670073988312
2021-06-23,94552.0,11.433333333333334,34.483333333333334,9.88548517175585,1793901.3200000003,16.607773851590107,0.0,4.733903037482021,0.0,74.98116589083354
2021-06-24,96072.0,11.583333333333334,37.35,9.895935597879442,1863947.7600000002,16.610169491525426,0.0,4.740194853859606,0.0,76.1865488774871
2021-06-25,94428.0,11.283333333333333,37.93333333333333,10.394751682952023,1841648.9400000002,16.610169491525426,0.0,4.988986317617656,0.0,74.88283201560654
2021-06-26,90096.0,10.866666666666667,33.85,11.627730929704416,1697240.35,16.610169491525426,0.0,4.343145089682117,0.0,71.4474905036439
2021-06-27,70030.0,17.366666666666667,34.8,11.146849158977107,1410020.1199999999,8.302583025830259,0.0,3.4828428222593493,0.0,55.53484904957138
2021-06-28,83331.0,10.066666666666666,33.25,11.237605582078588,1573925.3900000001,16.595744680851062,0.0,6.110571095990688,0.0,66.08274319791279
2021-06-29,92485.0,10.533333333333333,32.26333333333338,10.394469296461978,1700822.6099999999,16.605166051660518,0.0,4.8169973509217705,0.0,73.34200363200927
2021-06-30,93050.0,10.575,34.25,12.929127864923878,1726226.2700000003,16.638418079096045,0.0,7.500503613568821,0.0,73.79005717639035
2021-07-01,85634.0,12.1875,44.44166666666665,11.957168910893374,1660277.09,16.63449163449163,0.0,10.982556554919595,0.0,67.90905702571749
2021-07-02,78895.0,17.5375,33.92333333333323,12.846726308281,1501030.37,13.291338778659519,0.0,2.8855538514190107,0.0,62.56492811317912
2021-07-03,64856.0,12.5125,28.5,12.500417918698048,1196620.72,17.456359592244148,0.0,2.865667499306134,0.0,51.431788804212495
2021-07-04,54328.0,232.44166666666666,454.93333333333334,7.950034736504671,1068649.19,18.280681192321644,0.0,53.616065676367185,0.0,43.082925591391025
2021-07-05,58925.0,9.766666666666667,32.78333333333333,13.802521008403362,1223741.4100000001,16.587677725118482,0.0,10.5337293169283,0.0,46.72841611089523
